-4.974093264,11.21848739,14.32773109
4.974093264,3.823529412,4.663865546
15.12953368,3.487394958,3.991596639
25.07772021,2.647058824,3.067226891
35.02590674,1.806722689,2.226890756
44.97409326,1.722689076,2.058823529
54.92227979,1.386554622,1.806722689
65.07772021,0.966386555,1.302521008
75.02590674,1.050420168,1.470588235
