-4.946236559,3.682352941,3.039215686,4.325490196
4.946236559,2.552941176,2.301960784,2.819607843
15.05376344,1.956862745,1.815686275,2.098039216
25.16129032,1.658823529,1.517647059,1.784313725
35.05376344,1.454901961,1.329411765,1.580392157
44.94623656,1.31372549,1.188235294,1.439215686
55.05376344,1.282352941,1.17254902,1.407843137
65.16129032,1.156862745,1.047058824,1.250980392
75.05376344,1.250980392,1.125490196,1.360784314
