10.55555556,1.260869565,1.183486312
20,1.187826087,1.095422705
30,1.16173913,1.102971014
39.72222222,1.224347826,1.1734219
50,1.187826087,1.113035427
60,1.125217391,1.070261675
70.2038323,1.123099839,1.055165056
79.98285322,1.143228663,1.070261675
90.16375171,1.042584541,0.979681965
99.27297668,1.030004026,0.95955314
