0.0264,11.61452514,0.0168,0.0768
0.1008,11.37988827,0.084,0.1272
0.1896,11.12849162,0.1656,0.2208
0.1944,10.87709497,0.1728,0.2184
0.2616,10.62569832,0.2376,0.288
0.2448,10.37430168,0.2208,0.2712
0.1464,10.10614525,0.1272,0.1704
0.0744,9.87150838,0.06,0.0936
0.048,9.620111732,0.036,0.0624
0.0288,9.368715084,0.0192,0.048
